ARO Accession	CVTERM ID	Model Sequence ID	Model ID	Model Name	ARO Name	Protein Accession	DNA Accession	AMR Gene Family	Drug Class	Resistance Mechanism
ARO:3001718	38118	5625	3429	OXA-262	OXA-262	ENW50687.1	APRA01000005.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001719	38119	5626	3430	OXA-263	OXA-263	ENW43915.1	APQY01000006.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001720	38120	5627	3431	OXA-264	OXA-264	ENW20318.1	APQQ01000012.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001721	38121	5628	3432	OXA-265	OXA-265	RFX69805.1	PXZD01000001.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001722	38122	5629	3433	OXA-266	OXA-266	ENV38192.1	APPO01000008.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001723	38123	5630	3434	OXA-267	OXA-267	ENV93423.1	APQH01000006.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001724	38124	5631	3435	OXA-268	OXA-268	ENU09033.1	APOE01000008.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001725	38125	5632	3436	OXA-269	OXA-269	EOQ63861.1	APQJ01000007.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001422	37822	4236	147	OXA-27	OXA-27	AAG35609.2	AF201828.2	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001726	38126	5633	3437	OXA-270	OXA-270	EOQ69512.1	APQM01000006.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001727	38127	5634	3438	OXA-271	OXA-271	EOQ72432.1	APQO01000006.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001728	38128	5635	3439	OXA-272	OXA-272	ENW16915.1	APQP01000003.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001729	38129	5636	3440	OXA-273	OXA-273	ENW12288.1	APQN01000012.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001730	38130	4764	2912	OXA-274	OXA-274	EPH38243.1	ASQG01000007.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001731	38131	5637	3441	OXA-275	OXA-275	ENV18923.1	APPJ01000001.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001732	38132	5638	3442	OXA-276	OXA-276	ENV13583.1	APPI01000013.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001733	38133	5639	3443	OXA-277	OXA-277	ENV45890.1	APPQ01000011.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001681	38081	806	361	OXA-278	OXA-278	AGI65307.1	KC771279	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001734	38134	5640	3444	OXA-279	OXA-279	ENU35234.1	APOM01000058.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001423	37823	887	721	OXA-28	OXA-28	AAF72942.1	AF231133	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001735	38135	5641	3445	OXA-280	OXA-280	ENV74419.1	APPZ01000001.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001736	38136	5642	3446	OXA-281	OXA-281	ENU38533.1	APON01000041.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001737	38137	5643	3447	OXA-282	OXA-282	EKE23052.1	AMFJ01001993.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001738	38138	5644	3448	OXA-283	OXA-283	ENU15301.1	APOG01000008.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001739	38139	5645	3449	OXA-284	OXA-284	ENX16434.1	APRU01000004.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001740	38140	5646	3450	OXA-285	OXA-285	ENX26326.1	APRY01000059.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001741	38141	5902	2913	OXA-286	OXA-286	ENU21708.1	APOI01000030.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001742	38142	5647	3451	OXA-287	OXA-287	WP_032865068.1	NG_050609.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001743	38143	5648	3452	OXA-288	OXA-288	ENX60508.1	APRN01000033.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001424	37824	973	1955	OXA-29	OXA-29	CAC35728.1	AJ400619	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001746	38146	5649	3454	OXA-291	OXA-291	ENW94121.1	APRL01000010.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001747	38147	5650	3455	OXA-292	OXA-292	ENX53612.1	APRO01000007.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001748	38148	5651	3456	OXA-293	OXA-293	WP_032877719.1	NG_050610.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001749	38149	5652	3457	OXA-294	OXA-294	ENU93232.1	APPC01000015.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001750	38150	5653	3458	OXA-295	OXA-295	ENX19403.1	APRW01000016.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001751	38151	5536	3356	OXA-296	OXA-296	ENU21024.1	APOH01000009.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001752	38152	5654	3459	OXA-297	OXA-297	ENX09209.1	APRR01000006.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001753	38153	5655	3460	OXA-298	OXA-298	ENX40034.1	APSA01000003.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001754	38154	5656	3461	OXA-299	OXA-299	ENV82218.1	APQD01000016.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001398	37798	1051	816	OXA-3	OXA-3	AAC41449.1	L07945	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001755	38155	5657	3462	OXA-300	OXA-300	ENV20093.1	APPK01000054.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001756	38156	5658	3463	OXA-301	OXA-301	ENV90372.1	APQG01000050.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001757	38157	5659	3464	OXA-302	OXA-302	ENX18112.1	APRT01000004.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001758	38158	5660	3465	OXA-303	OXA-303	ENX56371.1	APSD01000035.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001759	38159	5661	3466	OXA-304	OXA-304	ENX45276.1	APSC01000007.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001760	38160	5662	3467	OXA-305	OXA-305	ENV02983.1	APPF01000021.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001761	38161	5663	3468	OXA-306	OXA-306	ENX38336.1	APSB01000022.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001763	38163	5664	3470	OXA-308	OXA-308	ENV32314.1	APPN01000080.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001504	37904	1131	1986	OXA-309	OXA-309	CCW28916.1	HF947514	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001425	37825	1211	343	OXA-31	OXA-31	AAK52604.1	AF294653	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001683	38083	1298	1845	OXA-312	OXA-312	AGU69250.1	KF057029	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001684	38084	1376	1379	OXA-313	OXA-313	AGU69251.1	KF057030	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001685	38085	1458	935	OXA-314	OXA-314	AGU69252.1	KF057031	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001686	38086	1531	1399	OXA-315	OXA-315	AGU69253.1	KF057032	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001687	38087	1609	931	OXA-316	OXA-316	AGU69254.1	KF057033	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001688	38088	1686	1690	OXA-317	OXA-317	AGU69255.1	KF057034	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001426	37826	1761	566	OXA-32	OXA-32	AAK58418.1	AF315351	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001793	38193	1840	620	OXA-320	OXA-320	AGR55864.1	KF151169	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001510	37910	1930	2047	OXA-322	OXA-322	AGW16404.1	KF203096	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001511	37911	2008	1083	OXA-323	OXA-323	AGW16405.1	KF203097	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001512	37912	807	795	OXA-324	OXA-324	AGW16406.1	KF203098	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001513	37913	888	418	OXA-325	OXA-325	AGW16407.1	KF203099	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001514	37914	974	1758	OXA-326	OXA-326	AGW16408.1	KF203100	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001515	37915	1052	1186	OXA-327	OXA-327	AGW16409.1	KF203101	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001516	37916	1132	611	OXA-328	OXA-328	AGW16410.1	KF203102	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001517	37917	1212	21	OXA-329	OXA-329	AGW16411.1	KF203103	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001427	37827	1299	1517	OXA-33	OXA-33	AAG23871.1	AY008291	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001518	37918	1377	61	OXA-330	OXA-330	AGW16412.1	KF203104	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001519	37919	1459	2050	OXA-331	OXA-331	AGW16413.1	KF203105	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001520	37920	1532	635	OXA-332	OXA-332	AGW16414.1	KF203106	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001521	37921	1610	965	OXA-333	OXA-333	AGW16415.1	KF203107	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001522	37922	1687	1784	OXA-334	OXA-334	AGW16416.1	KF203108	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001523	37923	1762	2007	OXA-335	OXA-335	AGW16417.1	KF203109	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001524	37924	5665	3471	OXA-336	OXA-336	AHN07452.1	KF048907.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001525	37925	5666	3472	OXA-337	OXA-337	RIL13772.1	PYSX01000023.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001526	37926	1841	1743	OXA-338	OXA-338	AHN07454.1	KF048909	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001527	37927	5667	3473	OXA-339	OXA-339	AHN07456.1	KF048911.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001428	37828	1931	1686	OXA-34	OXA-34	AAK15582.1	AF350424	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001528	37928	5668	3474	OXA-340	OXA-340	OTK94966.1	NGCN01000023.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001529	37929	5669	3475	OXA-341	OXA-341	AHN07458.1	KF048913.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001530	37930	5670	3476	OXA-342	OXA-342	AHN07460.1	KF048915.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001531	37931	5671	3477	OXA-343	OXA-343	PCE45447.1	NWUK01000007.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001532	37932	5672	3478	OXA-344	OXA-344	AHN07462.1	KF048917.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001533	37933	5673	3479	OXA-345	OXA-345	AHN07463.1	KF048918.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001534	37934	5674	3480	OXA-346	OXA-346	AHN07464.1	KF048919.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001777	38177	4583	690	OXA-347	OXA-347	AET35493.1	JN086160	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001535	37935	808	187	OXA-348	OXA-348	AGW83446.1	KF297577	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001536	37936	889	646	OXA-349	OXA-349	AGW83447.1	KF297578	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001429	37829	975	73	OXA-35	OXA-35	AAK49460.1	AF315786	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001537	37937	1053	779	OXA-350	OXA-350	AGW83448.1	KF297579	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001538	37938	1133	1761	OXA-351	OXA-351	AGW83449.1	KF297580	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001539	37939	1213	407	OXA-352	OXA-352	AGW83450.1	KF297581	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001540	37940	1300	1694	OXA-353	OXA-353	AGW83451.1	KF297582	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001541	37941	1378	1190	OXA-354	OXA-354	AGW83452.1	KF297583	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001542	37942	1460	633	OXA-355	OXA-355	AGW83453.1	KF297584	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001543	37943	1533	962	OXA-356	OXA-356	AGW83454.1	KF297585	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001544	37944	1611	397	OXA-357	OXA-357	AGZ83153.1	KF421160	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001545	37945	1688	318	OXA-358	OXA-358	AGZ83154.1	KF421161	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001546	37946	1763	1741	OXA-359	OXA-359	AGZ83155.1	KF421162	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001430	37830	1842	916	OXA-36	OXA-36	AAG24866.1	AF300985	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001547	37947	1932	1169	OXA-360	OXA-360	AGZ83156.1	KF421163	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001548	37948	2010	608	OXA-361	OXA-361	AHA11124.1	KF460531	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001549	37949	809	1618	OXA-362	OXA-362	AHA11125.1	KF460532	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001550	37950	890	1148	OXA-363	OXA-363	AHA11126.1	KF460533	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001551	37951	5675	3481	OXA-364	OXA-364	AFR53898.2	JX306689.2	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001552	37952	976	1032	OXA-365	OXA-365	AHI63011.1	KF885217	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001553	37953	2111	319	OXA-366	OXA-366	AJO16038.1	KP050485	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001555	37955	5851	2396	OXA-368	OXA-368	AMB19637.1	KT736121.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001431	37831	1134	1072	OXA-37	OXA-37	AAG33665.1	AY007784	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001774	38174	1214	2016	OXA-370	OXA-370	AHF71363.1	KF900153	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001557	37957	1301	23	OXA-371	OXA-371	BAO09635.1	AB871653	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001558	37958	5676	3482	OXA-372	OXA-372	AIG22448.1	KJ746496.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001559	37959	5677	3483	OXA-373	OXA-373	CDM87362.1	HG931732.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001560	37960	1379	1833	OXA-374	OXA-374	AHL30274.1	KF986255	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001561	37961	4687	1660	OXA-375	OXA-375	AHL30275.1	KF986256.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001562	37962	1534	163	OXA-376	OXA-376	AHL30276.1	KF986257	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001563	37963	1612	414	OXA-377	OXA-377	AHL30277.1	KF986258	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001564	37964	4743	973	OXA-378	OXA-378	AHL30278.1	KF986259.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001565	37965	1764	1898	OXA-379	OXA-379	AHL30279.1	KF986260	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001566	37966	4501	408	OXA-380	OXA-380	AHL30280.1	KF986261	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001567	37967	1933	927	OXA-381	OXA-381	AHL30285.1	KJ135344	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001568	37968	2011	1384	OXA-382	OXA-382	AHL30286.1	KJ135345	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001569	37969	4750	897	OXA-383	OXA-383	AHL30281.1	KF986262.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001570	37970	4737	1065	OXA-384	OXA-384	AHL30282.1	KF986263.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001571	37971	4575	604	OXA-385	OXA-385	AHL30272.1	KF986253	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001572	37972	4559	521	OXA-386	OXA-386	AHL30273.1	KF986254	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001573	37973	1135	1858	OXA-387	OXA-387	AHK51384.1	KJ173478	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001574	37974	1215	1403	OXA-388	OXA-388	AHL30284.1	KJ135343	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001575	37975	1302	1871	OXA-389	OXA-389	AHL30287.1	KJ135346	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001576	37976	4706	1402	OXA-390	OXA-390	AHL30283.1	KJ135342.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001577	37977	1462	67	OXA-391	OXA-391	AHN53381.1	KJ427797	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001578	37978	5680	3485	OXA-392	OXA-392	AAN41430.1	AY139600.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001583	37983	1535	1238	OXA-397	OXA-397	AIT76118.1	KM087865	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001584	37984	1613	1716	OXA-398	OXA-398	AIT76095.1	KM087842	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001399	37799	1690	470	OXA-4	OXA-4	AET05998.1	JN129451	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001586	37986	5681	3486	OXA-400	OXA-400	AIS39036.1	KJ780078.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001587	37987	5682	3487	OXA-401	OXA-401	AIS39034.1	KJ780076.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001588	37988	5600	3405	OXA-402	OXA-402	AIS39035.1	KJ780077.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001589	37989	5683	3488	OXA-403	OXA-403	AIM47095.1	KJ920337.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001595	37995	5684	3489	OXA-404	OXA-404	AIM47096.1	KJ920338.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001596	37996	5685	3490	OXA-405	OXA-405	AJA30430.1	KM589641.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001597	37997	5686	3491	OXA-406	OXA-406	AJD07402.1	KJ584915.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001598	37998	5687	3492	OXA-407	OXA-407	AJD07403.1	KJ584916.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001599	37999	5688	3493	OXA-408	OXA-408	AJD07404.1	KJ584917.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001600	38000	5689	3494	OXA-409	OXA-409	AJD07405.1	KJ584918.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001602	38002	5690	3495	OXA-411	OXA-411	AJD07406.1	KJ584920.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001603	38003	5691	3496	OXA-412	OXA-412	AJD07407.1	KJ584921.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001604	38004	5692	3497	OXA-413	OXA-413	AJD07408.1	KJ584922.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001605	38005	5693	3498	OXA-414	OXA-414	AJD07401.1	KJ584914.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001606	38006	1765	1733	OXA-415	OXA-415	AIG94927.1	KJ865754	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001607	38007	5694	3499	OXA-416	OXA-416	AKH90740.1	KP264119.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001608	38008	5695	3500	OXA-417	OXA-417	AIU44173.1	KM220587.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3002496	38896	2112	958	OXA-418	OXA-418	AIN56719.1	KJ997966	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3001769	38169	1934	1728	OXA-42	OXA-42	CAD32564.1	AJ488302	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3003116	39693	2012	1077	OXA-420	OXA-420	BAP28835.1	AB983359	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3003117	39694	4698	1536	OXA-421	OXA-421	AIZ00987.1	KM401566.1	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3003160	39737	892	230	OXA-422	OXA-422	AIY30331.1	KM433671	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3003161	39738	978	1511	OXA-423	OXA-423	AIY30332.1	KM433672	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3003147	39724	1055	2041	OXA-424	OXA-424	AJA32742.1	KM588352	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3003148	39725	1136	1347	OXA-425	OXA-425	AJA32743.1	KM588353	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
ARO:3003149	39726	1216	96	OXA-426	OXA-426	AJA32744.1	KM588354	OXA beta-lactamase	cephalosporin;penam	antibiotic inactivation
